ID,Time_GMT,Phone,Organization,OLF,Rating,NumberReview,Category,Country,CountryCode,State,City,Street,Building,ReviewText
6320,07/13/2023 04:55,16022339440.0,Best Wok Chinese Restaurant,Inc,3.0,33,Casual Dining,USA,US,AZ,Phoenix, 5030 W McDowell,5030,Decent enough Best Wok Chinese Restaurant. Acceptable service. Nothing special about the meal. Might try again.
6321,07/13/2023 08:55,14808333333.0,Big Bowl Restaurant,LLC,4.0,95,Restaurant,USA,US,AZ,Mesa, 1910 E Broadway,1910,Amazing Big Bowl Restaurant. Cozy environment.
6322,07/13/2023 12:24,14802534494.0,Potbelly Sandwich Shop,LLP,4.0,119,Quick Service,USA,US,AZ,Tempe, 1717 S Rural,1717,Amazing Potbelly Sandwich Shop. Professional staff. Five stars!
6323,07/13/2023 15:23,14802647002.0,Intentional Foods Cafe and Market,DBA,5.0,83,Brunch,USA,US,AZ,Mesa, 1837 W Guadalupe,1837,Loved this Intentional Foods Cafe and Market. Excellent customer service. Cozy environment. Highly recommend!
6324,07/13/2023 18:51,14806497827.0,Cheba Hut Toasted Subs,LLC,4.5,418,Quick Service,USA,US,AZ,Mesa, 1710 W Southern,1710,Loved this Cheba Hut Toasted Subs. Professional staff. Don't miss this place!
6325,07/13/2023 22:06,16025473354.0,Aiello's East Coast Italian,Inc,4.0,249,Casual Dining,USA,US,AZ,Phoenix, 777 E Thunderbird,777,Had a wonderful time at Aiello's East Coast Italian. Lovely decor. food exceeded expectations.
6326,07/14/2023 01:59,16234920550.0,Sardella's Pizza & Wings,Corp,3.5,142,Delivery,USA,US,AZ,Phoenix, 18631 N 19th,18631,Okay visit to Sardella's Pizza & Wings. Average staff. The food was okay. Average place.
6327,07/14/2023 05:00,16027397864.0,Can't Stop Smokin Bar-B-Q,Inc,4.5,37,Bar & Grill,USA,US,AZ,Mesa, 2650 E University,2650,Excellent Can't Stop Smokin Bar-B-Q. Professional staff. Worth every penny!
6328,07/14/2023 08:46,16024625327.0,Olives Mediterranean Grill,Inc,4.5,206,BBQ,USA,US,AZ,Phoenix, 4575 E Cactus,4575,Had a wonderful time at Olives Mediterranean Grill. Perfect ribs. Nice atmosphere. Will definitely return!
6329,07/14/2023 12:31,16239397272.0,Papa Murphy's,Inc,3.0,14,Delivery,USA,US,AZ,Glendale, 5150 West Olive,5150,Decent enough Papa Murphy's. food was decent.
6330,07/14/2023 15:38,16235811112.0,Rosati's Pizza,Inc,3.0,106,Delivery,USA,US,AZ,Phoenix, 602 W Union Hills,602,Okay visit to Rosati's Pizza. Acceptable service. Nothing to write home about.
6331,07/14/2023 19:23,14808977928.0,Tott's Asian Diner,LLC,4.0,500,Casual Dining,USA,US,AZ,Chandler, 4030 W Ray,4030,Loved this Tott's Asian Diner. Cozy environment. Outstanding dish. Don't miss this place!
6332,07/14/2023 23:23,16028406897.0,CantonEats,Inc,3.0,1,Delivery,USA,US,AZ,Phoenix, 3752 East Indian School,3752,Average experience at CantonEats. Average staff. Fair enough.
6333,07/15/2023 02:11,16235442525.0,US Pizza,Inc,3.5,92,Delivery,USA,US,AZ,Surprise, 15459 W Bell,15459,Standard US Pizza. Nothing special about ambiance. Average staff.
6334,07/15/2023 06:29,16022756885.0,Arizona Authentic Pizza,DBA,3.5,25,Italian,USA,US,AZ,Phoenix, N 24th,1811,Okay visit to Arizona Authentic Pizza. Nothing special about ambiance. Service was okay. Fair enough.
6335,07/15/2023 09:15,16027537382.0,Shorty's Sandwich Shop,Inc,4.5,76,Quick Service,USA,US,AZ,Phoenix, 3767 E Broadway,3767,Great experience at Shorty's Sandwich Shop. Amazing meal.
6336,07/15/2023 13:21,14805560770.0,Mancuso's Restaurant,LLC,4.0,211,Restaurant,USA,US,AZ,Phoenix, E Washington,201,Had a wonderful time at Mancuso's Restaurant. meal exceeded expectations. Professional staff. Highly recommend!
6337,07/15/2023 16:21,14806594816.0,Boulders on Southern,DBA,4.0,237,Family Dining,USA,US,AZ,Mesa, 1010 W Southern,1010,Excellent Boulders on Southern. dish exceeded expectations. Professional staff. Highly recommend!
6338,07/15/2023 19:50,14804346577.0,Pangaea Dinosaur Grill,Co,3.5,158,Delivery,USA,US,AZ,Scottsdale, 9500 E Via De Ventura,9500,Decent enough Pangaea Dinosaur Grill. The food was okay. Typical environment.
6339,07/15/2023 23:19,16023548800.0,Tikka Shack Indian Grub,LLP,4.0,253,Delivery,USA,US,AZ,Phoenix, 21001 N Tatum,21001,Loved this Tikka Shack Indian Grub. Excellent customer service. Perfect meal.
6340,07/16/2023 03:27,14804203500.0,King of Gyros,Corp,4.5,315,Casual Dining,USA,US,AZ,Tempe, 1342 W Warner,1342,Amazing King of Gyros. Perfect setting. Amazing food. Don't miss this place!
6341,07/16/2023 07:03,16027959710.0,Bowl of Greens Fine Salads,Inc,4.0,194,Fine Dining,USA,US,AZ,Phoenix, 555 N Central,555,Great experience at Bowl of Greens Fine Salads. Excellent customer service. Worth every penny!
6342,07/16/2023 09:35,14808293995.0,Gus's New York Pizza,LLC,2.5,278,Casual Dining,USA,US,AZ,Tempe, 829 S Rural,829,Disappointed with Gus's New York Pizza. The food was terrible. Uncomfortable setting. Never coming back!
6343,07/16/2023 13:30,16029545221.0,Pomo Pizzeria - Biltmore,Corp,4.0,40,Family Dining,USA,US,AZ,Phoenix, 2502 E Camelback,2502,Great experience at Pomo Pizzeria - Biltmore. Great ambiance. Excellent customer service.
6344,07/16/2023 17:05,16022638700.0,Lenny's Burger Shop,Corp,3.5,255,Casual Dining,USA,US,AZ,Phoenix, 2530 N Central,2530,Average experience at Lenny's Burger Shop. meal was decent. Standard setting.
6345,07/16/2023 20:58,14802929900.0,Parma Italian Roots,Inc,4.0,212,Casual Dining,USA,US,AZ,Scottsdale, 20831 N Scottsdale,20831,Great experience at Parma Italian Roots. Perfect dish. Excellent customer service. Worth every penny!
6346,07/16/2023 23:43,14806338800.0,Simi's Cafe,LLC,4.5,716,Breakfast,USA,US,AZ,Gilbert, 2401 E Baseline,2401,Amazing Simi's Cafe. Perfect bacon. Perfect setting. Don't miss this place!
6347,07/17/2023 04:06,16234788900.0,Pita Kitchen - Avondale,LLC,4.5,665,Delivery,USA,US,AZ,Avondale, 9915 W McDowell,9915,Loved this Pita Kitchen - Avondale. Cozy environment. Attentive waiters. Will definitely return!
6348,07/17/2023 07:14,14806331174.0,Orient Sushi Grill,Inc,4.0,325,Steakhouse,USA,US,AZ,Gilbert, 1455 W Elliot,1455,Great experience at Orient Sushi Grill. Great ambiance. Professional staff.
6349,07/17/2023 10:10,16023436973.0,NYPD Pizza,Co,4.0,209,Delivery,USA,US,AZ,Phoenix, 556 W McDowell,556,Fantastic NYPD Pizza. Outstanding dish. Professional staff.
6350,07/17/2023 13:57,14809667660.0,Little Szechuan,LLC,3.5,289,Delivery,USA,US,AZ,Tempe, 524 W University,524,Decent enough Little Szechuan. Nothing special about the meal. Nothing to write home about.
6351,07/17/2023 18:02,16027362383.0,New Wave Market,LLC,4.5,55,Delivery,USA,US,AZ,Scottsdale, 7120 E 6th,7120,Fantastic New Wave Market. Perfect food.
6352,07/17/2023 21:09,14808352313.0,Green Corner Restaurant,Corp,4.5,1035,Family Dining,USA,US,AZ,Mesa, 1010 W Southern,1010,Great experience at Green Corner Restaurant. Great service. Great ambiance. Five stars!
6353,07/18/2023 00:33,16027079555.0,Panera Bread,Corp,2.5,199,Dessert,USA,US,AZ,Phoenix, 10430 N 28th,10430,Disappointed with Panera Bread. Overpriced dish. Save your money!
6354,07/18/2023 04:04,16234341950.0,CAPS Sports Grill,LLC,4.0,236,Casual Dining,USA,US,AZ,Phoenix, 1721 W Rose Garden,1721,Amazing CAPS Sports Grill. Great service.
6355,07/18/2023 07:42,16235826453.0,Jersey Mike's Subs,LLC,3.5,119,Sandwich Shop,USA,US,AZ,Phoenix, 2501 West Happy Valley,2501,Standard Jersey Mike's Subs. Service was okay. dish was decent. Might try again.
6356,07/18/2023 11:21,14804887823.0,Ray's Pizza Cave Creek,Inc,4.0,55,Casual Dining,USA,US,AZ,Phoenix, 4705 E Carefree,4705,Loved this Ray's Pizza Cave Creek. Professional staff. Great ambiance. Worth every penny!
6357,07/18/2023 14:56,14809701102.0,Philadelphia Sandwich Company,DBA,4.0,89,Quick Service,USA,US,AZ,Scottsdale, 7318 E Stetson,7318,Had a wonderful time at Philadelphia Sandwich Company. Amazing dish. Cozy environment. Worth every penny!
6358,07/18/2023 17:48,16028433474.0,Arby's,LLC,3.5,18,Quick Service,USA,US,AZ,Glendale, 4906 W Thunderbird,4906,Decent enough Arby's. Nothing special about the dish. Service was okay.
6359,07/18/2023 21:46,16029540048.0,Desert Jade,Sole Proprietorship,3.5,273,Delivery,USA,US,AZ,Phoenix, 3215 E Indian School,3215,Mixed feelings about Desert Jade. The food was okay.
6360,07/19/2023 01:19,16028411581.0,Asafiir Market & Restaurant,LLC,2.0,10,Restaurant,USA,US,AZ,Phoenix, 5702 N 27th,5702,Waste of money at Asafiir Market & Restaurant. Overpriced meal. Look elsewhere!
6361,07/19/2023 05:00,18444637374.0,Fresh Fitness Kitchen,LLC,5.0,1,Asian,USA,US,AZ,Buckeye, 1300 S Watson,1300,Amazing Fresh Fitness Kitchen. Excellent customer service. Perfect noodles. Five stars!
6362,07/19/2023 08:23,16238757210.0,U S Pizza,Corp,3.0,25,Delivery,USA,US,AZ,Surprise, 13065 W Grand,13065,Standard U S Pizza. food was decent. Ordinary place. Average place.
6363,07/19/2023 11:54,16235472227.0,TailGaters Sports Grill & IL Primo Pizza & Wings,Inc,3.5,163,Delivery,USA,US,AZ,Litchfield Park, 5110 N Dysart,5110,Okay visit to TailGaters Sports Grill & IL Primo Pizza & Wings. Typical environment. Average place.
6364,07/19/2023 15:16,14803509160.0,Kabuki Japanese Restaurant,DBA,3.5,801,Family Dining,USA,US,AZ,Tempe, 2000 E Rio Salado,2000,Standard Kabuki Japanese Restaurant. The meal was okay. Service was okay. Fair enough.
6365,07/19/2023 19:06,16232436247.0,Cafe Brookwood,Ltd,4.0,1,Breakfast,USA,US,AZ,Glendale, 4425 W Olive,4425,Loved this Cafe Brookwood. The coffee was delicious. Highly recommend!
6366,07/19/2023 21:55,16028897866.0,Café Zupas,LLC,3.5,406,Delivery,USA,US,AZ,Phoenix, 1935 E Camelback,1935,Decent enough Café Zupas. Average staff. Nothing to write home about.
6367,07/20/2023 01:29,16237808881.0,Hong Kong Asian Cuisine,Inc,2.5,88,Casual Dining,USA,US,AZ,Phoenix, 3170 W Carefree,3170,Waste of money at Hong Kong Asian Cuisine. Slow service. Never coming back!
6368,07/20/2023 05:00,16237739141.0,Opa Life Greek Cafe,LLC,1.5,26,Cafe,USA,US,AZ,Glendale, 7700 W Arrowhead Towne,7700,Waste of money at Opa Life Greek Cafe. pastry was cold and tasteless. Unprofessional behavior. Never coming back!
6369,07/20/2023 09:07,16237074495.0,P.F. Chang's,LLC,3.0,300,Family Dining,USA,US,AZ,Phoenix, 2420 W Happy Valley,2420,Decent enough P.F. Chang's. Ordinary place. It's okay.
6370,07/20/2023 12:12,16028663311.0,Boston Market,Partnership,3.5,63,Casual Dining,USA,US,AZ,Phoenix, 236 E Bell,236,Mixed feelings about Boston Market. Average meal. Nothing to write home about.
6371,07/20/2023 16:01,16239343307.0,Little Caesars Pizza,Inc,2.5,14,Italian,USA,US,AZ,Glendale, 5127 West Glendale,5127,Waste of money at Little Caesars Pizza. Unwelcoming atmosphere. Awful risotto. Look elsewhere!
6372,07/20/2023 19:43,16022499754.0,Long Wong's Famous Wings,LLP,3.0,26,Delivery,USA,US,AZ,Phoenix, 5642 N 27th,5642,Okay visit to Long Wong's Famous Wings. Typical environment. Might try again.
6373,07/20/2023 22:54,16234121100.0,Pizza Hut,Co,2.0,20,Casual Dining,USA,US,AZ,Peoria, 6750 W Peoria,6750,Disappointed with Pizza Hut. Inedible dish. Never coming back!
6374,07/21/2023 02:12,16234860869.0,Panda Express,Ltd,2.5,47,Thai,USA,US,AZ,Peoria, 7369 W Bell,7369,Terrible visit to Panda Express. Poor cleanliness. One star only!
6375,07/21/2023 05:53,14806539110.0,Original ChopShop,Co,3.5,154,Delivery,USA,US,AZ,Phoenix, 10625 N Tatum,10625,Okay visit to Original ChopShop. Ordinary place. Fair enough.
6376,07/21/2023 09:42,14803592165.0,Slice Eat,Corp,4.0,42,Family Dining,USA,US,AZ,Scottsdale, 7111 E Thomas,7111,Excellent Slice Eat. The meal was delicious. Excellent customer service. Don't miss this place!
6377,07/21/2023 12:58,14806618883.0,Flo's - New Asian Cuisine,LLC,3.5,474,Delivery,USA,US,AZ,Scottsdale, 15027 N Thompson Peak,15027,Mixed feelings about Flo's - New Asian Cuisine. Standard food. Fair enough.
6378,07/21/2023 16:18,16029922575.0,My Pie Pizza,LLP,4.5,423,Pizzeria,USA,US,AZ,Phoenix, 12601 N Tatum,12601,Great experience at My Pie Pizza. Lovely decor. Highly recommend!
6379,07/21/2023 20:04,14809670020.0,Spinato's Pizza,LLC,4.5,839,Delivery,USA,US,AZ,Tempe, 96 S Rockford,96,Fantastic Spinato's Pizza. Excellent customer service. Five stars!
6380,07/21/2023 23:09,14804838558.0,Corleone's,LLC,3.5,196,Restaurant,USA,US,AZ,Scottsdale, 15040 N Nothsight,15040,Mixed feelings about Corleone's. Service was okay. Average place.
6381,07/22/2023 02:34,14804104971.0,Pho Leo,DBA,4.5,356,Delivery,USA,US,AZ,Mesa, East Main,1734,Loved this Pho Leo. Great service.
6382,07/22/2023 06:11,14809677944.0,Munch A Mania,Ltd,4.5,144,Restaurant,USA,US,AZ,Tempe, 2090 E University,2090,Really enjoyed Munch A Mania. Perfect meal. Worth every penny!
6383,07/22/2023 10:17,16238829100.0,Gyros And More,Inc,4.5,227,Middle Eastern,USA,US,AZ,Avondale, 1467 N Dysart,1467,Had a wonderful time at Gyros And More. Nice atmosphere.
6384,07/22/2023 13:22,14809172900.0,Rapha Tea,LLC,4.5,242,Casual Dining,USA,US,AZ,Chandler, 1900 W Chandler,1900,Had a wonderful time at Rapha Tea. Great ambiance. Excellent customer service. Worth every penny!
6385,07/22/2023 17:09,14802071805.0,Shamy Market & Bakery,Corp,5.0,60,Cafe,USA,US,AZ,Mesa, 1110 W Southern,1110,Had a wonderful time at Shamy Market & Bakery. Perfect sandwich. Cozy environment. Highly recommend!
6386,07/22/2023 20:30,16022820150.0,Tokyo Joe's,LLC,3.5,149,Delivery,USA,US,AZ,Surprise, 14345 W Bell,14345,Okay visit to Tokyo Joe's. Standard service. Nothing special about the meal.
6387,07/22/2023 23:39,16238721005.0,Church's Chicken,Inc,2.0,10,Restaurant,USA,US,AZ,Phoenix, 9024 W Thomas,9024,Poor experience at Church's Chicken. Uncomfortable setting. Overpriced dish.
6388,07/23/2023 03:16,16024393030.0,Domino's Pizza,LLC,2.0,34,Pizzeria,USA,US,AZ,Glendale, 13706 N 51st,13706,Not impressed by Domino's Pizza. The food was terrible. One star only!
6389,07/23/2023 07:18,14803918900.0,Simply Thai Kitchen,LLC,4.0,303,Delivery,USA,US,AZ,Scottsdale, 8989 E Via,8989,Amazing Simply Thai Kitchen. food exceeded expectations.
6390,07/23/2023 09:53,16028881667.0,Rott n' Grapes Uptown,Corp,4.5,201,Family Dining,USA,US,AZ,Phoenix, 4750 N Central,4750,Excellent Rott n' Grapes Uptown. food exceeded expectations. Attentive waiters. Don't miss this place!
6391,07/23/2023 14:18,14809488338.0,Arizona Bread Company,Co,4.0,103,Dessert,USA,US,AZ,Scottsdale, 7000 E Shea,7000,Great experience at Arizona Bread Company. Excellent customer service. The food was delicious.
6392,07/23/2023 17:23,16238770012.0,Jersey Mike's Subs,LLC,3.0,22,Quick Service,USA,US,AZ,Glendale, 9455 West Glendale,9455,Standard Jersey Mike's Subs. Average staff. It's okay.
6393,07/23/2023 20:50,16022542931.0,The Habit Burger Grill,LLC,4.0,207,BBQ,USA,US,AZ,Phoenix, 530 W McDowell,530,Great experience at The Habit Burger Grill. Amazing pulled pork.
6394,07/24/2023 00:09,14809219661.0,Lucy's Fountainhead Cafe,Corp,4.5,24,Brunch,USA,US,AZ,Tempe, 1501 W Fountainhead,1501,Excellent Lucy's Fountainhead Cafe. Perfect food. Nice atmosphere.
6395,07/24/2023 04:04,14809919100.0,Bowl of Greens,LLP,4.0,175,Casual Dining,USA,US,AZ,Scottsdale, 16447 N Scottsdale,16447,Really enjoyed Bowl of Greens. Nice atmosphere. Will definitely return!
6396,07/24/2023 07:29,14807673114.0,Gyros Express,LLC,4.0,147,Middle Eastern,USA,US,AZ,Scottsdale, 9301 E Shea,9301,Really enjoyed Gyros Express. Cozy environment. Perfect dish. Highly recommend!
6397,07/24/2023 10:57,16024851919.0,Sardella's Pizza & Wings,Corp,3.0,98,Pizzeria,USA,US,AZ,Phoenix, 3143 E Greenway,3143,Decent enough Sardella's Pizza & Wings. Standard dish. Nothing special about ambiance. Nothing to write home about.
6398,07/24/2023 14:45,16029441568.0,Church's Chicken,Inc,3.0,25,Family Dining,USA,US,AZ,Phoenix, 1840 W Peoria,1840,Mixed feelings about Church's Chicken. Acceptable service. Nothing to write home about.
6399,07/24/2023 17:38,14806216247.0,Word Of Mouth Grill,LLC,4.5,269,Delivery,USA,US,AZ,Tempe, 7660 S McClintock,7660,Really enjoyed Word Of Mouth Grill. Excellent customer service. Worth every penny!
6400,07/24/2023 21:01,14806613912.0,Basil & Garlic Bistro,PC,4.5,391,Steakhouse,USA,US,AZ,Scottsdale, 9330 E Poinsettia,9330,Great experience at Basil & Garlic Bistro. Outstanding lobster. Five stars!
6401,07/25/2023 01:24,16238250048.0,Papa Murphy's,Inc,3.5,27,Casual Dining,USA,US,AZ,Glendale, 20020 North 59th,20020,Mixed feelings about Papa Murphy's. Nothing special about ambiance.
6402,07/25/2023 04:14,14802071864.0,Fellow Osteria,Corp,4.5,257,Family Dining,USA,US,AZ,Scottsdale, 1455 N Scottsdale,1455,Really enjoyed Fellow Osteria. Nice atmosphere. Attentive waiters. Will definitely return!
6403,07/25/2023 08:24,16027584436.0,Divine Cafe,LLP,4.5,6,Cafe,USA,US,AZ,Avondale, 13048 W Rancho Santa Fe,13048,Had a wonderful time at Divine Cafe. Excellent customer service. Don't miss this place!
6404,07/25/2023 11:58,16027956007.0,King Pin Grill & Pizza,Corp,2.0,10,Delivery,USA,US,AZ,Phoenix, N 12th,8925,Poor experience at King Pin Grill & Pizza. Unwelcoming atmosphere. Never coming back!
6405,07/25/2023 14:35,16238462363.0,Pizza Patrón,Inc,3.5,5,Delivery,USA,US,AZ,Phoenix, 6544 W Thomas,6544,Decent enough Pizza Patrón. Acceptable service. Average dish. Fair enough.
6406,07/25/2023 18:07,15038889147.0,Taza Meal Prep Delivery & Catering,Corp,5.0,1,Delivery,USA,US,AZ,Phoenix,,,Excellent Taza Meal Prep Delivery & Catering. The meal was delicious.
6407,07/25/2023 22:01,18883953942.0,Guy Fieri's Flavortown Kitchen,Corp,1.5,5,Chinese,USA,US,AZ,Mesa,,,Waste of money at Guy Fieri's Flavortown Kitchen. The fried rice was terrible. Uncomfortable setting. One star only!
6408,07/26/2023 01:07,14808945495.0,Smile Thai Cuisine,Corp,4.0,124,Casual Dining,USA,US,AZ,Tempe, 2107 S Rural,2107,Loved this Smile Thai Cuisine. Outstanding food. Perfect setting. Highly recommend!
6409,07/26/2023 04:35,14806862649.0,Taste of Qin,LLC,4.0,1,Restaurant,USA,US,AZ,Mesa, 2120 W Guadalupe,2120,Loved this Taste of Qin. Amazing meal. Professional staff. Highly recommend!
6410,07/26/2023 08:04,16022522791.0,Wong's Chinese Dining,Inc,4.0,133,Thai,USA,US,AZ,Phoenix, 1139 E Buckeye,1139,Fantastic Wong's Chinese Dining. Professional staff. Don't miss this place!
6411,07/26/2023 12:04,16022671036.0,Red Devil,LLC,4.0,337,Restaurant,USA,US,AZ,Phoenix, 3102 E McDowell,3102,Excellent Red Devil. Staff was friendly. Cozy environment.
6412,07/26/2023 15:20,16232485181.0,All The Luv Wings,LLC,2.5,34,Sports Bar,USA,US,AZ,Phoenix, 10720 W Indian School,10720,Terrible visit to All The Luv Wings. The food was terrible.
6413,07/26/2023 19:27,16234041911.0,Sardellas pizza,Inc,3.5,124,Delivery,USA,US,AZ,Peoria, 8278 W Lake Pleasant,8278,Okay visit to Sardellas pizza. Average atmosphere. Might try again.
6414,07/26/2023 22:30,14802120180.0,Flower Child,LLC,4.5,508,Delivery,USA,US,AZ,Phoenix, 100 E Camelback,100,Excellent Flower Child. Lovely decor. Great service. Will definitely return!
6415,07/27/2023 02:05,16026753456.0,Fired Pie,Corp,3.0,17,Casual Dining,USA,US,AZ,Phoenix, 1810 W Northern,1810,Average experience at Fired Pie. Average dish. Fair enough.
6416,07/27/2023 05:59,16024412697.0,Cibo,LLC,4.5,2268,Restaurant,USA,US,AZ,Phoenix, 603 N 5th,603,Great experience at Cibo. Excellent customer service.
6417,07/27/2023 08:39,16029539669.0,Go Go China,Corp,3.0,88,Thai,USA,US,AZ,Phoenix, 13636 N Tatum,13636,Mixed feelings about Go Go China. Average green curry. Average staff. Average place.
6418,07/27/2023 13:00,14804435558.0,US Egg Restaurant,Corp,4.0,172,Delivery,USA,US,AZ,Scottsdale, 7119 E Shea,7119,Great experience at US Egg Restaurant. Staff was friendly. The dish was delicious. Highly recommend!
6419,07/27/2023 16:05,14807671440.0,Osha Thai Cafe,Corp,4.0,161,Asian,USA,US,AZ,Scottsdale, 10953 N Frank Lloyd Wright,10953,Loved this Osha Thai Cafe. Professional staff. Five stars!
6420,07/27/2023 20:04,14804510001.0,La Cucina Bistro & Wine Bar,Inc,4.5,162,Casual Dining,USA,US,AZ,Scottsdale, 14692 N Frank Lloyd Wright,14692,Loved this La Cucina Bistro & Wine Bar. Staff was friendly. Highly recommend!
6421,07/27/2023 22:53,16235467757.0,Booty's Wings Burgers & Beer,Corp,3.5,256,Wings,USA,US,AZ,Surprise, 15557 W Bell,15557,Okay visit to Booty's Wings Burgers & Beer. Standard setting. It's okay.
6422,07/28/2023 02:31,16029570135.0,Arby's,LLC,5.0,2,Fast Food,USA,US,AZ,PHOENIX, 3826 E THOMAS,3826,Fantastic Arby's. burger exceeded expectations. Five stars!
6423,07/28/2023 05:59,14808293536.0,414 Pub & Pizza,Inc,3.5,228,Delivery,USA,US,AZ,Tempe, 414 S Mill,414,Decent enough 414 Pub & Pizza. Typical environment.
6424,07/28/2023 09:16,14806814100.0,Tocaya - Fashion Square,LLC,4.0,256,Restaurant,USA,US,AZ,Scottsdale, 4712 N Goldwater,4712,Really enjoyed Tocaya - Fashion Square. Perfect setting. Amazing meal.
6425,07/28/2023 12:43,16235848911.0,Golden Wei,LLC,3.0,127,Delivery,USA,US,AZ,Surprise, 17014 W Bell,17014,Decent enough Golden Wei. Standard setting.
6426,07/28/2023 16:41,14806073354.0,Rinaldi's Italian Deli - Scottsdale,Corp,4.0,346,Fine Dining,USA,US,AZ,Scottsdale, 16211 N Scottsdale,16211,Excellent Rinaldi's Italian Deli - Scottsdale. Lovely decor. Attentive waiters. Don't miss this place!
6427,07/28/2023 19:42,14805517000.0,Rosati's Pizza,Inc,3.5,76,Delivery,USA,US,AZ,Scottsdale, N 116th,10855,Okay visit to Rosati's Pizza. Nothing special about ambiance.
6428,07/28/2023 23:55,16022775065.0,Authentic Thai Kitchen,Corp,4.0,158,Casual Dining,USA,US,AZ,Phoenix, N 12th,4500,Fantastic Authentic Thai Kitchen. Professional staff. Perfect setting.
6429,07/29/2023 02:44,14805668064.0,Thai Chili 2 Go,Ltd,3.5,77,Thai,USA,US,AZ,Phoenix, 1949 E Camelback,1949,Standard Thai Chili 2 Go. Acceptable service.
6430,07/29/2023 06:20,16022685868.0,Hong Kong Kitchen,LLC,4.0,100,Chinese,USA,US,AZ,Phoenix, 510 E Baseline,510,Really enjoyed Hong Kong Kitchen. Staff was friendly. Worth every penny!
6431,07/29/2023 10:27,16028413308.0,New Silver Dragon,LLC,3.5,49,Family Dining,USA,US,AZ,Phoenix, 1739 W Glendale,1739,Mixed feelings about New Silver Dragon. Standard dish.
6432,07/29/2023 13:20,14806332226.0,Sal's Gilbert Pizza,Co,4.5,814,Delivery,USA,US,AZ,Gilbert, 1150 S Gilbert,1150,Excellent Sal's Gilbert Pizza. Great service. Amazing food. Will definitely return!
6433,07/29/2023 16:46,14809686958.0,Hangover Hoagies,Inc,4.5,194,Casual Dining,USA,US,AZ,Tempe, 1212 E Apache,1212,Great experience at Hangover Hoagies. Outstanding food. Don't miss this place!
6434,07/29/2023 20:12,14809397660.0,Perfect Pear Bistro,LLC,4.5,620,Delivery,USA,US,AZ,Tempe, 9845 S Priest,9845,Fantastic Perfect Pear Bistro. The meal was delicious. Highly recommend!
6435,07/30/2023 00:07,14802199275.0,Nora Asian Fresh,LLC,4.5,13,Asian,USA,US,AZ,Tempe, 818 W Broadway,818,Had a wonderful time at Nora Asian Fresh. Lovely decor. Outstanding noodles. Worth every penny!
6436,07/30/2023 03:51,14806496140.0,Nunthaporn's Thai Cuisine,PC,4.0,281,Asian,USA,US,AZ,Mesa, W Main,17,Loved this Nunthaporn's Thai Cuisine. Outstanding stir fry. Staff was friendly.
6437,07/30/2023 07:18,16262983092.0,Ebs Delites,Co,5.0,9,Quick Service,USA,US,AZ,Phoenix,,,Really enjoyed Ebs Delites. Excellent customer service. Don't miss this place!
6438,07/30/2023 10:28,14804430188.0,House of Yang,LLC,3.5,109,Family Dining,USA,US,AZ,Scottsdale, 13802 N Scottsdale,13802,Standard House of Yang. Average staff. Nothing to write home about.
6439,07/30/2023 14:09,16029005468.0,OUTTA BRONX,Corp,4.5,388,Restaurant,USA,US,AZ,Phoenix, 4105 E McDowell,4105,Excellent OUTTA BRONX. Great service. Lovely decor. Highly recommend!
6440,07/30/2023 17:47,16237609588.0,Oregano's,Corp,3.5,562,Restaurant,USA,US,AZ,Goodyear, 15280 W Mcdowell,15280,Decent enough Oregano's. Typical environment. It's okay.
6441,07/30/2023 21:02,14808041111.0,Original Geno's Pizza & Cheesesteak,Inc,3.0,254,Italian,USA,US,AZ,Tempe, 1932 E University,1932,Decent enough Original Geno's Pizza & Cheesesteak. The bruschetta was okay. Average place.
6442,07/31/2023 00:34,14808570882.0,Yes Cafe,LLP,4.5,120,Brunch,USA,US,AZ,Chandler, 2050 N Alma School,2050,Loved this Yes Cafe. Perfect food. Don't miss this place!
6443,07/31/2023 04:23,14802646353.0,My Pie Pizza,LLP,4.5,62,Delivery,USA,US,AZ,Tempe, 777 S College,777,Great experience at My Pie Pizza. Outstanding meal.
6444,07/31/2023 07:31,16023744430.0,Thai Long-An,Ltd,4.5,226,Casual Dining,USA,US,AZ,Phoenix, 4447 N 7th,4447,Really enjoyed Thai Long-An. Outstanding food. Will definitely return!
6445,07/31/2023 11:00,16023579393.0,Hungry Howie's Pizza,LLC,3.0,35,Delivery,USA,US,AZ,Avondale, 12725 W Indian School,12725,Decent enough Hungry Howie's Pizza. Nothing special about ambiance. Standard service.
6446,07/31/2023 15:09,16235358380.0,Dino's Greek and Italian Grill,Inc,4.0,248,Steakhouse,USA,US,AZ,Goodyear, 1550 N Dysart,1550,Had a wonderful time at Dino's Greek and Italian Grill. The wine was delicious. Lovely decor.
6447,07/31/2023 18:17,16235811640.0,Ray's Pizza,LLC,3.0,62,Delivery,USA,US,AZ,Phoenix, 3414 W Union Hills,3414,Mixed feelings about Ray's Pizza. Service was okay. Nothing to write home about.
6448,07/31/2023 21:47,16239359180.0,AJK Chinese Cusine,LLC,4.0,107,Chinese,USA,US,AZ,Avondale, 1535 N Dysart,1535,Really enjoyed AJK Chinese Cusine. Great service. Highly recommend!
